en_ewt-ud-dev,blvns,reviews-288894
en_ewt-ud-dev,blvns,newsgroup-groups.google.com_hiddennook_edef226e24a57863_ENG_20051116_085200
en_ewt-ud-dev,blvns,reviews-030875
en_ewt-ud-dev,blvns,newsgroup-groups.google.com_RagnarokOnlineII_acbece2a311cfb3c_ENG_20051119_076100
en_ewt-ud-dev,blvns,reviews-248616
en_ewt-ud-dev,blvns,answers-20090717131608AAqDfYJ_ans
en_ewt-ud-dev,blvns,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000
en_ewt-ud-dev,blvns,email-enronsent28_02
en_ewt-ud-dev,blvns,answers-20111108104131AAWUQHU_ans
en_ewt-ud-dev,blvns,reviews-140302
en_ewt-ud-dev,blvns,reviews-190389
en_ewt-ud-dev,blvns,reviews-253807
en_ewt-ud-dev,blvns,reviews-059088
en_ewt-ud-dev,blvns,email-enronsent29_01
en_ewt-ud-dev,blvns,reviews-077344
en_ewt-ud-dev,subhavee2,reviews-224123
en_ewt-ud-dev,subhavee2,reviews-099279
en_ewt-ud-dev,subhavee2,reviews-148566
en_ewt-ud-dev,subhavee2,weblog-juancole.com_juancole_20040114085100_ENG_20040114_085100
en_ewt-ud-dev,subhavee2,answers-20111108083850AAzIsFI_ans
en_ewt-ud-dev,subhavee2,answers-20111106210027AAhMxfE_ans
en_ewt-ud-dev,subhavee2,newsgroup-groups.google.com_AlexandrianReligiousStudies_ebcd97e243c4440b_ENG_20051021_201800
en_ewt-ud-dev,subhavee2,reviews-368431
en_ewt-ud-dev,subhavee2,reviews-205014
en_ewt-ud-dev,subhavee2,reviews-251475
en_ewt-ud-dev,subhavee2,reviews-356361
en_ewt-ud-dev,subhavee2,reviews-021370
en_ewt-ud-dev,subhavee2,reviews-287454
en_ewt-ud-dev,subhavee2,reviews-034313
en_ewt-ud-dev,subhavee2,answers-20080426141111AAgPUwU_ans
en_ewt-ud-dev,subhavee2,answers-20100308180028AAHCoBv_ans
en_ewt-ud-dev,subhavee2,answers-20111108111203AA6gfnr_ans
en_ewt-ud-dev,subhavee2,newsgroup-groups.google.com_MeninLingerie_78adf09ead5e7e87_ENG_20041219_035800
en_ewt-ud-dev,subhavee2,reviews-353684
en_ewt-ud-dev,subhavee2,reviews-255736
en_ewt-ud-dev,subhavee2,reviews-016861
en_ewt-ud-dev,subhavee2,reviews-296406
en_ewt-ud-dev,subhavee2,answers-20100416184011AAtazxe_ans
en_ewt-ud-dev,subhavee2,reviews-365688
en_ewt-ud-dev,subhavee2,reviews-332972
en_ewt-ud-dev,subhavee2,reviews-395149
en_ewt-ud-dev,subhavee2,reviews-191597
en_ewt-ud-dev,subhavee2,email-enronsent28_03
en_ewt-ud-dev,subhavee2,email-enronsent23_08
en_ewt-ud-dev,subhavee2,reviews-389136
en_ewt-ud-dev,subhavee2,reviews-120992
en_ewt-ud-dev,subhavee2,reviews-354860
en_ewt-ud-dev,subhavee2,reviews-088914
en_ewt-ud-dev,subhavee2,weblog-blogspot.com_marketview_20040611132900_ENG_20040611_132900
en_ewt-ud-dev,subhavee2,weblog-juancole.com_juancole_20040404101100_ENG_20040404_101100
en_ewt-ud-dev,subhavee2,newsgroup-groups.google.com_hiddennook_5380fdd00f8e5e56_ENG_20050926_194800
en_ewt-ud-dev,subhavee2,reviews-309168
en_ewt-ud-dev,subhavee2,reviews-217485
en_ewt-ud-dev,subhavee2,reviews-073356
en_ewt-ud-dev,subhavee2,answers-20111108102204AAIivYN_ans
en_ewt-ud-dev,subhavee2,reviews-207783
en_ewt-ud-dev,subhavee2,reviews-359014
en_ewt-ud-dev,subhavee2,reviews-052884
en_ewt-ud-dev,subhavee2,reviews-148346
en_ewt-ud-dev,subhavee2,reviews-249889
en_ewt-ud-dev,subhavee2,reviews-288930
en_ewt-ud-dev,subhavee2,reviews-149922
en_ewt-ud-dev,subhavee2,answers-20090605110350AA2V8bW_ans
en_ewt-ud-dev,subhavee2,newsgroup-groups.google.com_eHolistic_e470976a8f836699_ENG_20050829_183800
en_ewt-ud-dev,subhavee2,reviews-203196
en_ewt-ud-dev,subhavee2,reviews-262422
en_ewt-ud-dev,subhavee2,reviews-356705
en_ewt-ud-dev,subhavee2,weblog-juancole.com_juancole_20041120060600_ENG_20041120_060600
en_ewt-ud-dev,subhavee2,newsgroup-groups.google.com_AgeingMonkeys_37131d1864a0b950_ENG_20051114_080100
en_ewt-ud-dev,subhavee2,reviews-008635
en_ewt-ud-dev,subhavee2,reviews-059386
en_ewt-ud-dev,subhavee2,reviews-015687
en_ewt-ud-dev,subhavee2,reviews-374000
en_ewt-ud-dev,subhavee2,reviews-327766
en_ewt-ud-dev,subhavee2,reviews-340891
en_ewt-ud-dev,subhavee2,reviews-202402
en_ewt-ud-dev,subhavee2,reviews-107292
en_ewt-ud-dev,subhavee2,reviews-048302
en_ewt-ud-test,blvns,reviews-363482
en_ewt-ud-test,blvns,reviews-302465
en_ewt-ud-test,blvns,reviews-334808
en_ewt-ud-test,blvns,reviews-158285
en_ewt-ud-test,blvns,answers-20111024202518AA18Sg7_ans
en_ewt-ud-test,blvns,reviews-130647
en_ewt-ud-test,blvns,answers-20111108102612AASRNao_ans
en_ewt-ud-test,blvns,weblog-blogspot.com_marketview_20050224181500_ENG_20050224_181500
en_ewt-ud-test,blvns,reviews-087368
en_ewt-ud-test,blvns,reviews-351950
en_ewt-ud-test,blvns,newsgroup-groups.google.com_JokeEruption_df151b356f94881c_ENG_20050819_155700
en_ewt-ud-test,blvns,reviews-229442
en_ewt-ud-test,blvns,reviews-048201
en_ewt-ud-test,blvns,reviews-395640
en_ewt-ud-test,blvns,weblog-juancole.com_juancole_20030914114200_ENG_20030914_114200
en_ewt-ud-test,blvns,reviews-296357
en_ewt-ud-test,blvns,email-enronsent23_01
en_ewt-ud-test,blvns,reviews-290238
en_ewt-ud-test,blvns,answers-20111108075238AAOhbL0_ans
en_ewt-ud-test,blvns,reviews-219984
en_ewt-ud-test,blvns,newsgroup-groups.google.com_IndiaNewsWindow_8945cbef01f41435_ENG_20051113_092500
en_ewt-ud-test,blvns,reviews-030395
en_ewt-ud-test,blvns,reviews-174824
en_ewt-ud-test,blvns,answers-20111104115933AA30CRJ_ans
en_ewt-ud-test,blvns,reviews-313126
en_ewt-ud-test,blvns,answers-20090716131753AAhQKkW_ans
en_ewt-ud-test,blvns,newsgroup-groups.google.com_APassionforRats_207517af35c166ef_ENG_20050526_150700
en_ewt-ud-test,blvns,reviews-081116
en_ewt-ud-test,blvns,reviews-025516
en_ewt-ud-test,blvns,answers-20111108081911AAy6QeW_ans
en_ewt-ud-test,blvns,email-enronsent27_02
en_ewt-ud-test,blvns,answers-20090716131314AA4W9uJ_ans
en_ewt-ud-test,blvns,reviews-266955
en_ewt-ud-test,blvns,reviews-206303
en_ewt-ud-test,blvns,reviews-146820
en_ewt-ud-test,blvns,reviews-388121
en_ewt-ud-test,blvns,reviews-299169
en_ewt-ud-test,blvns,reviews-363428
en_ewt-ud-test,blvns,reviews-255757
en_ewt-ud-test,blvns,answers-20111108074555AAFT8Aj_ans
en_ewt-ud-test,blvns,reviews-327867
en_ewt-ud-test,blvns,reviews-212369
en_ewt-ud-test,blvns,reviews-303728
en_ewt-ud-test,blvns,answers-20111108074455AAiMwmn_ans
en_ewt-ud-test,blvns,email-enronsent21_01
en_ewt-ud-test,blvns,weblog-blogspot.com_tacitusproject_20040715092419_ENG_20040715_092419
en_ewt-ud-test,blvns,reviews-034320
en_ewt-ud-test,blvns,reviews-126086
en_ewt-ud-test,blvns,reviews-227605
en_ewt-ud-test,blvns,reviews-048644
en_ewt-ud-test,blvns,newsgroup-groups.google.com_GUHarryPotterReaders_75faa7d55aff9230_ENG_20050715_234000
en_ewt-ud-test,blvns,reviews-235190
en_ewt-ud-test,blvns,reviews-286172
en_ewt-ud-test,blvns,email-enronsent29_02
en_ewt-ud-test,blvns,email-enronsent23_07
en_ewt-ud-test,blvns,answers-20111108084149AAbQBhq_ans
en_ewt-ud-test,blvns,reviews-245928
en_ewt-ud-test,blvns,reviews-314711
en_ewt-ud-test,blvns,answers-20111108102205AArwNzY_ans
en_ewt-ud-test,blvns,reviews-131965
en_ewt-ud-test,blvns,email-enronsent23_04
en_ewt-ud-test,blvns,reviews-392826
en_ewt-ud-test,blvns,reviews-089136
en_ewt-ud-test,subhavee2,reviews-155050
en_ewt-ud-test,subhavee2,reviews-252791
en_ewt-ud-test,subhavee2,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010
en_ewt-ud-test,subhavee2,reviews-061079
en_ewt-ud-test,subhavee2,reviews-012047
en_ewt-ud-test,subhavee2,newsgroup-groups.google.com_HumorUniversity_00dd93cc9545deb3_ENG_20051130_122700
en_ewt-ud-test,subhavee2,reviews-346563
en_ewt-ud-test,subhavee2,answers-20111108084122AAYLqSQ_ans
en_ewt-ud-test,subhavee2,reviews-128808
en_ewt-ud-test,subhavee2,reviews-225861
en_ewt-ud-test,subhavee2,reviews-054269
en_ewt-ud-test,subhavee2,reviews-002317
en_ewt-ud-test,subhavee2,answers-20111108100703AAo53QA_ans
en_ewt-ud-test,subhavee2,answers-20090801154222AA09uXV_ans
en_ewt-ud-test,subhavee2,answers-20111107144434AA0lJDI_ans
en_ewt-ud-test,subhavee2,reviews-005760
en_ewt-ud-test,subhavee2,newsgroup-groups.google.com_alt.animals.cat_003362349f033873_ENG_20040712_077100
en_ewt-ud-test,subhavee2,reviews-188382
en_ewt-ud-test,subhavee2,reviews-395218
en_ewt-ud-test,subhavee2,answers-20111108081519AAdHz5c_ans
en_ewt-ud-test,subhavee2,reviews-334928
en_ewt-ud-test,subhavee2,reviews-037179
en_ewt-ud-test,subhavee2,reviews-374344
en_ewt-ud-test,subhavee2,reviews-257735
en_ewt-ud-test,subhavee2,reviews-022273
en_ewt-ud-test,subhavee2,reviews-369608
en_ewt-ud-test,subhavee2,email-enronsent23_03
en_ewt-ud-test,subhavee2,email-enronsent23_10
en_ewt-ud-test,subhavee2,reviews-335490
en_ewt-ud-test,subhavee2,answers-20111106022931AAwpqXm_ans
en_ewt-ud-test,subhavee2,reviews-042085
en_ewt-ud-test,subhavee2,answers-20111106015552AAj6rCu_ans
en_ewt-ud-test,subhavee2,weblog-blogspot.com_aggressivevoicedaily_20060629164800_ENG_20060629_164800
en_ewt-ud-test,subhavee2,weblog-juancole.com_juancole_20040722101300_ENG_20040722_101300
en_ewt-ud-test,subhavee2,answers-20090203211448AAoG2yX_ans
en_ewt-ud-test,subhavee2,reviews-152281
en_ewt-ud-test,subhavee2,reviews-346074
en_ewt-ud-test,subhavee2,reviews-390330
en_ewt-ud-test,subhavee2,reviews-299524
en_ewt-ud-test,subhavee2,reviews-226715
en_ewt-ud-test,subhavee2,answers-20110320195750AAkPbFG_ans
en_ewt-ud-test,subhavee2,reviews-353891
en_ewt-ud-test,subhavee2,reviews-187163
en_ewt-ud-test,subhavee2,reviews-210153
en_ewt-ud-test,subhavee2,reviews-354474
en_ewt-ud-test,subhavee2,reviews-086914
en_ewt-ud-test,subhavee2,answers-20080426140040AA4YiX5_ans
en_ewt-ud-test,subhavee2,newsgroup-groups.google.com_jokecity_0566f0ba3b5f748f_ENG_20051125_240500
en_ewt-ud-test,subhavee2,reviews-145645
en_ewt-ud-test,subhavee2,reviews-336285
en_ewt-ud-test,subhavee2,reviews-126134
en_ewt-ud-test,subhavee2,weblog-blogspot.com_grandpasgripes_20060413051000_ENG_20060413_051000
en_ewt-ud-test,subhavee2,newsgroup-groups.google.com_GayNews_0f9e221229ed0ee5_ENG_20050307_110600
en_ewt-ud-test,subhavee2,reviews-325741
en_ewt-ud-test,subhavee2,reviews-060396
en_ewt-ud-test,subhavee2,reviews-341750
en_ewt-ud-test,subhavee2,reviews-389298
en_ewt-ud-test,subhavee2,reviews-080814
en_ewt-ud-test,subhavee2,reviews-256677
en_ewt-ud-test,subhavee2,answers-20111107200249AAIyCy5_ans
en_ewt-ud-test,subhavee2,reviews-103878
en_ewt-ud-test,subhavee2,reviews-211933
en_ewt-ud-test,subhavee2,reviews-138110
en_ewt-ud-train,blvns,reviews-094189
en_ewt-ud-train,blvns,answers-20111108094740AA1lbom_ans
en_ewt-ud-train,blvns,reviews-369087
en_ewt-ud-train,blvns,reviews-063690
en_ewt-ud-train,blvns,reviews-360937
en_ewt-ud-train,blvns,reviews-076352
en_ewt-ud-train,blvns,reviews-311987
en_ewt-ud-train,blvns,reviews-267793
en_ewt-ud-train,blvns,reviews-121342
en_ewt-ud-train,blvns,reviews-366586
en_ewt-ud-train,blvns,newsgroup-groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800
en_ewt-ud-train,blvns,answers-20111107194805AAdINwt_ans
en_ewt-ud-train,blvns,reviews-079007
en_ewt-ud-train,blvns,reviews-024385
en_ewt-ud-train,blvns,reviews-007403
en_ewt-ud-train,blvns,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025
en_ewt-ud-train,blvns,reviews-342811
en_ewt-ud-train,blvns,reviews-180886
en_ewt-ud-train,blvns,reviews-149741
en_ewt-ud-train,blvns,reviews-345455
en_ewt-ud-train,blvns,reviews-263870
en_ewt-ud-train,blvns,answers-20111108104352AASs5OZ_ans
en_ewt-ud-train,blvns,reviews-351561
en_ewt-ud-train,blvns,reviews-247097
en_ewt-ud-train,blvns,answers-20111108080049AAgT0iA_ans
en_ewt-ud-train,blvns,reviews-068009
en_ewt-ud-train,blvns,reviews-348369
en_ewt-ud-train,blvns,answers-20111108111010AASEk0S_ans
en_ewt-ud-train,blvns,reviews-274106
en_ewt-ud-train,blvns,reviews-215460
en_ewt-ud-train,blvns,newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200
en_ewt-ud-train,blvns,reviews-262441
en_ewt-ud-train,blvns,answers-20111108102445AA5mfrq_ans
en_ewt-ud-train,blvns,email-enronsent10_01
en_ewt-ud-train,blvns,reviews-267732
en_ewt-ud-train,blvns,reviews-150192
en_ewt-ud-train,blvns,reviews-369210
en_ewt-ud-train,blvns,reviews-263630
en_ewt-ud-train,blvns,answers-20111107144339AA0qw5S_ans
en_ewt-ud-train,blvns,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800
en_ewt-ud-train,blvns,reviews-022533
en_ewt-ud-train,blvns,reviews-112579
en_ewt-ud-train,blvns,reviews-326112
en_ewt-ud-train,blvns,reviews-326649
en_ewt-ud-train,blvns,reviews-023620
en_ewt-ud-train,blvns,reviews-272836
en_ewt-ud-train,blvns,reviews-187875
en_ewt-ud-train,blvns,reviews-274498
en_ewt-ud-train,blvns,answers-20111107212131AACQ65F_ans
en_ewt-ud-train,blvns,reviews-348247
en_ewt-ud-train,blvns,reviews-230176
en_ewt-ud-train,blvns,reviews-325292
en_ewt-ud-train,blvns,email-enronsent40_01
en_ewt-ud-train,blvns,email-enronsent08_02
en_ewt-ud-train,blvns,reviews-030126
en_ewt-ud-train,blvns,email-enronsent11_01
en_ewt-ud-train,blvns,weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012
en_ewt-ud-train,blvns,reviews-200429
en_ewt-ud-train,blvns,reviews-034813
en_ewt-ud-train,blvns,reviews-285133
en_ewt-ud-train,blvns,answers-20111108091950AAA0Xg5_ans
en_ewt-ud-train,blvns,answers-20111107155912AAS93e5_ans
en_ewt-ud-train,blvns,reviews-055976
en_ewt-ud-train,blvns,reviews-114849
en_ewt-ud-train,blvns,answers-20111106155648AAvG7DN_ans
en_ewt-ud-train,blvns,reviews-248027
en_ewt-ud-train,blvns,reviews-235576
en_ewt-ud-train,blvns,reviews-183172
en_ewt-ud-train,blvns,answers-20111108110610AA4bcXX_ans
en_ewt-ud-train,blvns,email-enronsent35_01
en_ewt-ud-train,blvns,reviews-121651
en_ewt-ud-train,blvns,reviews-159371
en_ewt-ud-train,blvns,weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111
en_ewt-ud-train,blvns,reviews-257296
en_ewt-ud-train,blvns,reviews-270502
en_ewt-ud-train,blvns,reviews-398152
en_ewt-ud-train,blvns,reviews-154658
en_ewt-ud-train,blvns,reviews-010433
en_ewt-ud-train,blvns,reviews-010378
en_ewt-ud-train,blvns,answers-20111108104228AA6z9uZ_ans
en_ewt-ud-train,blvns,answers-20111108071852AAxbh5F_ans
en_ewt-ud-train,blvns,reviews-154157
en_ewt-ud-train,blvns,reviews-101398
en_ewt-ud-train,blvns,reviews-351727
en_ewt-ud-train,blvns,reviews-044427
en_ewt-ud-train,blvns,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986
en_ewt-ud-train,blvns,reviews-374604
en_ewt-ud-train,blvns,reviews-276689
en_ewt-ud-train,blvns,reviews-047184
en_ewt-ud-train,blvns,reviews-054798
en_ewt-ud-train,blvns,weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500
en_ewt-ud-train,blvns,answers-20090605110235AAALlCt_ans
en_ewt-ud-train,blvns,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500
en_ewt-ud-train,blvns,answers-20111108105559AAkQd38_ans
en_ewt-ud-train,blvns,reviews-159485
en_ewt-ud-train,blvns,reviews-093655
en_ewt-ud-train,blvns,reviews-356920
en_ewt-ud-train,blvns,reviews-029218
en_ewt-ud-train,blvns,newsgroup-groups.google.com_emails_ec0a1064de05e74b_ENG_20040929_023800
en_ewt-ud-train,blvns,answers-20111108105520AA73Axw_ans
en_ewt-ud-train,blvns,email-enronsent31_01
en_ewt-ud-train,blvns,reviews-106150
en_ewt-ud-train,blvns,answers-20111108094831AAnOjgr_ans
en_ewt-ud-train,blvns,reviews-248124
en_ewt-ud-train,blvns,answers-20111108084111AAl5ras_ans
en_ewt-ud-train,blvns,reviews-026883
en_ewt-ud-train,blvns,reviews-080221
en_ewt-ud-train,blvns,reviews-110441
en_ewt-ud-train,subhavee2,email-enronsent06_01
en_ewt-ud-train,subhavee2,reviews-288100
en_ewt-ud-train,subhavee2,reviews-295491
en_ewt-ud-train,subhavee2,reviews-010393
en_ewt-ud-train,subhavee2,reviews-071278
en_ewt-ud-train,subhavee2,reviews-135010
en_ewt-ud-train,subhavee2,email-enronsent14_01
en_ewt-ud-train,subhavee2,reviews-217542
en_ewt-ud-train,subhavee2,reviews-224906
en_ewt-ud-train,subhavee2,reviews-338429
en_ewt-ud-train,subhavee2,reviews-185045
en_ewt-ud-train,subhavee2,reviews-363685
en_ewt-ud-train,subhavee2,reviews-095523
en_ewt-ud-train,subhavee2,reviews-077298
en_ewt-ud-train,subhavee2,reviews-372903
en_ewt-ud-train,subhavee2,reviews-330966
en_ewt-ud-train,subhavee2,reviews-358702
en_ewt-ud-train,subhavee2,answers-20111108101300AAIAKXN_ans
en_ewt-ud-train,subhavee2,reviews-326439
en_ewt-ud-train,subhavee2,reviews-004574
en_ewt-ud-train,subhavee2,answers-20111108102133AAwVd7m_ans
en_ewt-ud-train,subhavee2,email-enronsent43_01
en_ewt-ud-train,subhavee2,answers-20111107194625AAAUBXm_ans
en_ewt-ud-train,subhavee2,reviews-141103
en_ewt-ud-train,subhavee2,answers-20111108094504AAKrc8F_ans
en_ewt-ud-train,subhavee2,reviews-355325
en_ewt-ud-train,subhavee2,reviews-181748
en_ewt-ud-train,subhavee2,answers-20111108082304AAEbrNs_ans
en_ewt-ud-train,subhavee2,reviews-319816
en_ewt-ud-train,subhavee2,reviews-004940
en_ewt-ud-train,subhavee2,reviews-329991
en_ewt-ud-train,subhavee2,reviews-164580
en_ewt-ud-train,subhavee2,reviews-048363
en_ewt-ud-train,subhavee2,reviews-071650
en_ewt-ud-train,subhavee2,reviews-217359
en_ewt-ud-train,subhavee2,email-enronsent27_01
en_ewt-ud-train,subhavee2,reviews-148971
en_ewt-ud-train,subhavee2,reviews-080178
en_ewt-ud-train,subhavee2,answers-20111108103914AAcdeIt_ans
en_ewt-ud-train,subhavee2,reviews-365154
en_ewt-ud-train,subhavee2,reviews-094621
en_ewt-ud-train,subhavee2,answers-20110721164531AA3BGSJ_ans
en_ewt-ud-train,subhavee2,reviews-018562
en_ewt-ud-train,subhavee2,reviews-201972
en_ewt-ud-train,subhavee2,email-enronsent39_01
en_ewt-ud-train,subhavee2,reviews-071518
en_ewt-ud-train,subhavee2,email-enronsent05_02
en_ewt-ud-train,subhavee2,reviews-228731
en_ewt-ud-train,subhavee2,email-enronsent41_01
en_ewt-ud-train,subhavee2,reviews-385281
en_ewt-ud-train,subhavee2,reviews-008585
en_ewt-ud-train,subhavee2,answers-20111108101816AAdTp9M_ans
en_ewt-ud-train,subhavee2,reviews-354336
en_ewt-ud-train,subhavee2,reviews-085980
en_ewt-ud-train,subhavee2,email-enronsent20_01
en_ewt-ud-train,subhavee2,reviews-396880
en_ewt-ud-train,subhavee2,reviews-196219
en_ewt-ud-train,subhavee2,reviews-323449
en_ewt-ud-train,subhavee2,newsgroup-groups.google.com_hiddennook_04d8cc994875d454_ENG_20050207_012300
en_ewt-ud-train,subhavee2,reviews-397066
en_ewt-ud-train,subhavee2,reviews-090136
en_ewt-ud-train,subhavee2,answers-20111108103354AAQzdFB_ans
en_ewt-ud-train,subhavee2,reviews-292997
en_ewt-ud-train,subhavee2,reviews-243799
en_ewt-ud-train,subhavee2,reviews-063347
en_ewt-ud-train,subhavee2,reviews-181771
en_ewt-ud-train,subhavee2,reviews-017345
en_ewt-ud-train,subhavee2,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100
en_ewt-ud-train,subhavee2,answers-20111108082831AAco5PI_ans
en_ewt-ud-train,subhavee2,reviews-006970
en_ewt-ud-train,subhavee2,email-enronsent22_01
en_ewt-ud-train,subhavee2,answers-20111106144630AAadR8l_ans
en_ewt-ud-train,subhavee2,email-enronsent16_01
en_ewt-ud-train,subhavee2,email-enronsent03_01
en_ewt-ud-train,subhavee2,reviews-111583
en_ewt-ud-train,subhavee2,answers-20111108072912AAccket_ans
en_ewt-ud-train,subhavee2,email-enronsent30_01
en_ewt-ud-train,subhavee2,newsgroup-groups.google.com_GayMarriage_0ccbb50b41a5830b_ENG_20050321_181500
en_ewt-ud-train,subhavee2,reviews-036753
en_ewt-ud-train,subhavee2,reviews-219262
en_ewt-ud-train,subhavee2,reviews-109263
en_ewt-ud-train,subhavee2,reviews-081796
en_ewt-ud-train,subhavee2,email-enronsent26_01
en_ewt-ud-train,subhavee2,answers-20111108085945AAgJhOG_ans
en_ewt-ud-train,subhavee2,weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019
en_ewt-ud-train,subhavee2,reviews-240287
en_ewt-ud-train,subhavee2,reviews-121987
en_ewt-ud-train,subhavee2,reviews-268673
en_ewt-ud-train,subhavee2,reviews-072507
en_ewt-ud-train,subhavee2,answers-20111108090524AAofoXT_ans
en_ewt-ud-train,subhavee2,answers-20111108111031AARG57j_ans
en_ewt-ud-train,subhavee2,reviews-165143
en_ewt-ud-train,subhavee2,reviews-040616
en_ewt-ud-train,subhavee2,reviews-095040
en_ewt-ud-train,subhavee2,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175
en_ewt-ud-train,subhavee2,reviews-015148
en_ewt-ud-train,subhavee2,reviews-363234
en_ewt-ud-train,subhavee2,reviews-054496
en_ewt-ud-train,subhavee2,newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0c155162a7dfaf28_ENG_20031127_172200
en_ewt-ud-train,subhavee2,answers-20111107233110AAmgsVx_ans
en_ewt-ud-train,subhavee2,reviews-158335
en_ewt-ud-train,subhavee2,reviews-275919
en_ewt-ud-train,subhavee2,reviews-394662
en_ewt-ud-train,subhavee2,reviews-127252
en_ewt-ud-train,subhavee2,reviews-334388
en_ewt-ud-train,subhavee2,reviews-336049
en_ewt-ud-train,subhavee2,reviews-026641
en_ewt-ud-train,subhavee2,answers-20111105112131AA6gIX6_ans
